age,gender,occupation,city,monthly_income,income_source,savings_rate,debt,housing_expense,food_expense,transport_expense,entertainment_expense,shopping_expense,healthcare_expense,credit_card_usage,investment,emergency_fund,financial_stress,financial_health_score
56,Male,Business,Urban,1883.6881392306275,Salary,0.29902640369280176,2277.973319611363,652.9401939618208,160.59511301998546,153.38148975648747,194.17558210079793,105.70590309747575,131.13614326607617,High,No,No,Low,11.508303394240532
57,Female,Employee,Urban,1253.7814307842518,Salary,0.19877250997211374,10487.624878619057,361.33748516550065,180.05488400769707,95.54696439861834,47.344266836880685,113.51743532789682,47.91937164500727,High,No,No,Medium,0.0
25,Male,Employee,Rural,1137.8182081818738,Business,0.2822677157229012,4693.5088114651335,414.16342635835906,166.18703737082674,113.36397381241626,65.27047423218096,89.46369287679114,55.775936294741015,Low,No,No,Medium,8.960602376497706
34,Female,Employee,Rural,5010.141905823416,Business,0.17369949442359225,13025.504421952184,1824.5458381784968,665.3622162213737,487.5642209818085,295.1944011241104,267.70097815548445,357.11009524754115,High,Yes,No,Low,13.184948577889436
19,Male,Employee,Urban,3887.7013536130353,Salary,0.2570267265895655,3899.3249679291002,1429.2611737303578,518.1379075955138,271.00856603374086,226.99497584697224,349.159616630241,253.99550777728652,Medium,Yes,No,Medium,23.60213103962026
35,Male,Employee,Urban,3387.677402620134,Salary,0.28253175771900035,2556.344133961763,914.3142644220982,271.37751157818445,305.260997145078,103.16786865355284,113.81692764943816,154.1322514314189,Medium,No,No,Medium,5.3102508426881485
56,Male,Employee,Rural,1962.4983267877944,Multiple,0.22497164956739724,6049.894891652936,645.4799049275265,187.59389989105694,138.04502624221652,135.20404435682087,155.74767406346945,139.56810133296707,High,No,Yes,Low,21.19702510039429
46,Male,Employee,Urban,1253.2055584907548,Salary,0.11798695424321136,4307.547537952902,440.9593367095591,119.0842980909932,79.56396709795379,134.26116272355162,92.5514759795639,61.337774561556,Low,Yes,Yes,Low,31.141611493620115
38,Female,Unemployed,Urban,2119.3171002543604,Salary,0.08065634123406787,4622.826371694946,632.438473514384,255.81093110216636,107.5114843184105,84.27855982930765,119.14116536775629,109.83992380738785,Medium,Yes,Yes,Low,23.539604634211923
39,Female,Unemployed,Urban,2329.2993993194214,Multiple,0.2293493960688576,2367.7803689984808,673.189828299208,293.45667586663166,200.17772547250263,83.22666864603178,137.1486492616084,128.47927651987183,Low,No,No,High,5.484854624585899
18,Male,Student,Suburban,1386.0651253408512,Business,0.12761330414268088,1682.4796284122526,495.7864835512625,198.36948077553203,88.72370304788521,122.43967593269538,78.36197498603329,58.711791033221424,Medium,No,No,Medium,1.298922311690859
35,Male,Student,Urban,1170.48309405769,Salary,0.3054324807673763,1746.9907146230541,354.29891989772636,133.62189577902402,86.66300734115462,116.53228020863403,87.63588234591046,43.5691819761131,Medium,Yes,Yes,Medium,37.883595140430394
51,Male,Employee,Urban,1027.458644396682,Salary,0.04912356777070756,5013.729148874362,295.2216651519747,118.23137895215159,59.868784639807416,53.32994062183985,47.940848992480255,62.400368738783364,High,Yes,No,Low,11.040072236735833
64,Female,Employee,Suburban,3390.377644650444,Freelance,0.3317239728611113,5707.211991463327,1133.8652539870286,284.10872673756535,180.56306414781912,378.51951182161446,337.78075051658084,99.77509717924573,Low,No,No,Medium,17.000389505043437
59,Female,Student,Urban,1335.8470211304427,Salary,0.2050966004178556,215.1562755399527,458.2728634749539,200.13718931813946,116.71608068589967,122.07411892430049,40.34698100666735,66.85156614488125,High,Yes,Yes,Medium,23.912251116714533
19,Male,Employee,Suburban,2848.948222345822,Salary,0.11457226387917015,1432.547896210595,1044.1975785417221,416.4924911509692,184.20154588572026,207.7359663372427,178.37663765719046,111.43183449899011,Medium,Yes,No,Low,21.935392751954794
61,Female,Employee,Suburban,2000.3952665623553,Multiple,0.15486563793084776,607.5531379693067,512.3801995127211,170.11017126670296,125.52453727171546,203.93687453657702,92.12396366139606,85.68759367493922,Low,No,No,High,0.0
57,Male,Employee,Urban,3277.443426742085,Salary,0.17964239924108744,1811.1111652272673,905.1424072522702,390.1431027525799,206.3503415034126,193.86403111402026,179.64580272045743,156.30942993663498,Medium,No,Yes,High,9.887891353296139
56,Female,Employee,Urban,2886.8241186981045,Business,0.2483026080536154,1630.6060345243814,1058.2734493386374,301.23487188143616,159.39066181974178,156.69734114114792,261.01838422252234,92.95662126805696,High,No,No,Medium,22.809765374528777
43,Female,Employee,Suburban,2173.363596779881,Freelance,0.07747497865040438,3456.8892051047724,716.7330753601483,239.03398354088452,112.12237262264787,116.4269408262172,119.54728976062049,107.30895263313523,High,No,No,Medium,1.0903382365318062
40,Female,Freelancer,Urban,2605.100967633312,Business,0.1040907093622307,3590.057126391778,966.2611338128087,327.24656473551187,154.498445751815,121.25716007414212,117.1882495978337,166.98383783675257,High,No,Yes,Medium,13.451740050470816
36,Female,Business,Urban,2309.605352418558,Multiple,0.16757398615861688,25093.861690218702,732.7890813675286,252.6243468092336,207.9064312303172,251.84253204282174,128.59942276373366,78.71754527176294,Medium,Yes,No,High,4.417354654350262
22,Female,Employee,Suburban,1794.2213610798246,Salary,0.19692722441579172,4328.049613454265,572.1910025720472,205.78043012133543,177.7069271540664,117.1207139370846,94.0117180182763,127.70959593822687,Low,No,No,Low,15.024693696691825
32,Female,Student,Suburban,3983.9990997134782,Business,0.2716494487892575,5645.008031071648,1221.6341997025554,394.87159296298097,301.7341970910539,432.9330828997169,261.1654606095688,183.47310186846428,High,No,Yes,Low,28.170495524617213
33,Female,Employee,Urban,1975.2754251394883,Business,0.22692330649950115,719.1704284066656,698.614022163097,169.41231915277638,178.32024575748085,216.32008540877248,183.6843243851282,127.82489612819313,Low,No,Yes,Medium,27.789807801332298
44,Male,Student,Urban,2336.886874025938,Multiple,0.16105165390236342,2132.83351029288,791.1087428582154,310.482244271579,146.65626714641292,97.71864107777789,184.00732703546842,142.0863982533516,High,No,No,Low,16.518530954477555
55,Male,Employee,Urban,1202.8360834068376,Freelance,0.22364503134976366,1008.9688406111034,371.56764370565077,128.08643547003328,101.28074119338919,40.4378074953671,107.66555870736569,53.443233196781456,Medium,No,Yes,Medium,14.077937247791667
44,Male,Employee,Suburban,2799.0134699594714,Business,0.2165483961858362,5423.826224150393,778.4958714170591,397.63319733263234,264.65227866469024,327.9452803277954,142.9796819982375,192.2560038792069,Medium,Yes,Yes,Low,30.59678248613579
21,Female,Employee,Suburban,1798.5016875182168,Salary,0.17482694705091512,3140.5032798657576,450.2717008945061,262.8485967781391,145.41665766915824,88.12625130293273,57.6803536119335,39.20036629543329,Medium,No,Yes,Low,16.994925976565636
63,Male,Employee,Suburban,1922.8729416502006,Salary,0.2116262365763367,2118.466037442769,507.0665099537611,165.72060439928202,163.56492945656433,123.82198477491565,106.3933983129042,68.54372128962247,Medium,No,Yes,Low,15.759384372957307
62,Male,Freelancer,Suburban,1603.941905986692,Salary,0.0,7757.721385537444,426.9308139909575,205.153180492324,88.23722306366868,66.90610041566107,127.50136459107308,33.19485804209303,Medium,Yes,No,High,3.4643261865144623
57,Male,Student,Rural,2293.884106300367,Salary,0.2933484880151532,2277.2168846690543,769.3866482828846,315.20033785522224,155.67106669435628,264.29161102435154,113.12258431787349,155.0074891735401,Medium,Yes,Yes,Low,31.611301317002287
64,Male,Employee,Urban,894.9462785273033,Salary,0.25479501910965924,11315.913305649969,325.6527617923217,112.13020424641677,46.13288277991395,34.19841249237952,44.17303256622763,25.127327553807646,Medium,Yes,Yes,Low,40.65171346854611
47,Female,Employee,Urban,3432.9612519440275,Salary,0.3497982175869968,11166.214014363293,1093.508150122628,353.6238156796084,200.18430686812903,352.39908344972423,125.32284952978831,152.94801276313115,Medium,No,No,Medium,21.172753229845114
63,Female,Student,Rural,2393.8724667397655,Multiple,0.11890503187656636,1578.685521164286,747.2208694539013,239.18762350867962,155.31492108492392,257.30400223486015,106.68310865550835,135.59904202774874,Low,No,No,Low,0.8648842461301252
23,Female,Business,Urban,1932.0892307587976,Salary,0.2571499967500953,9076.917396355268,521.3102494048538,217.0849100371908,188.6954242338422,218.57631011138042,157.09378358520047,151.12178843671873,Medium,Yes,Yes,Low,32.81276289871902
39,Female,Freelancer,Urban,1125.3897140095812,Salary,0.009501675292305639,3336.5334359097083,433.44602973071625,110.43284032978028,58.5511052219406,80.4051427683259,73.75834155175424,90.01854190067247,Medium,No,Yes,Medium,13.379176313713941
31,Female,Student,Urban,3030.652867877756,Business,0.02343690402892179,2010.1212362174674,1091.8835494298166,432.47706325821287,219.98533940711124,244.28847294013806,105.16225710128407,218.80798635877733,Low,No,Yes,Low,18.106810742788603
30,Female,Freelancer,Rural,1777.2743752270935,Salary,0.17630520990709006,4424.0709460124735,555.4633315203444,148.28242083395895,157.41624118036586,134.62221946219643,177.39028949905838,92.87499653372461,Medium,Yes,Yes,Medium,21.308081310298714
27,Male,Freelancer,Urban,4689.322689489077,Salary,0.14213333163733302,609.6880079677854,1240.570672712209,412.13145584329925,353.37103893554064,367.96891939729767,326.92838785227826,131.058804256564,High,No,No,Medium,10.92438019084532
50,Female,Employee,Urban,3112.43134022718,Salary,0.30473397765652055,1740.7814640076197,1173.1147946963854,381.1355368347645,246.85607934415947,161.1200408150243,127.26025112012604,129.68358231771956,Low,Yes,No,Medium,29.617866126033313
56,Male,Employee,Suburban,5257.063313187517,Salary,0.3178343993752792,4526.878070877499,1448.0310824326766,662.829413090266,508.2256477110658,430.7633194334786,175.54752136831317,378.08139747957426,Medium,Yes,No,Medium,26.689646884765583
48,Male,Business,Urban,2613.6030320585264,Multiple,0.3283631793503312,2220.9170307046156,917.393189385531,343.74722114779667,215.78503033643122,139.6343684556193,180.4379561565804,202.34166681368714,High,Yes,Yes,Medium,42.865846025467256
27,Female,Employee,Rural,4183.532986380877,Business,0.259789109911875,8761.61852639464,1258.997602602209,415.3874277140529,367.6331438140045,345.53846928371024,199.54730692155064,248.67753035931943,High,No,Yes,Low,13.884936631018906
58,Male,Employee,Urban,3076.0005906645692,Business,0.26410094770282844,2002.0610723785499,1165.5988651721473,309.47687892962955,159.87410891889226,320.3660666772484,146.2860980867835,210.25824934725136,Medium,No,Yes,Low,21.690972566247904
51,Male,Employee,Suburban,1947.9041796438053,Business,0.07183016496839595,3365.9771505077506,658.4730012132759,212.23532686651643,174.8877066934916,58.95308990190779,125.9491295246371,132.31567046874514,Medium,Yes,No,Medium,8.934633093901002
40,Male,Business,Urban,2680.0882692291984,Salary,0.3399701897868741,2643.067279487414,761.4364189477744,258.398222355363,190.5622832936845,288.60938881124804,167.49967525040324,208.41460575594076,Low,Yes,No,Medium,26.906858718935826
52,Male,Unemployed,Rural,1608.4188051164708,Business,0.3251892136120379,646.8135493450724,405.1601108478519,171.14520965641125,82.0152660788368,112.74348148264598,88.76436586495916,110.22047645869957,Medium,Yes,No,Low,26.874874459907
33,Male,Business,Rural,6866.362139345898,Freelance,0.06200594811516433,4413.308957226137,1935.3098452198542,884.2797480464983,634.9919811668279,583.1396618498421,594.8736585211659,287.0297781198563,Medium,Yes,No,Medium,13.883828104479639
38,Male,Business,Suburban,2320.5684243532896,Multiple,0.24680470847084868,4093.5213202586315,707.3102286357147,266.63917153674623,227.02620177233342,123.25373725307892,134.5902283803922,112.79679468416812,Medium,Yes,Yes,Medium,24.537198026185976
62,Female,Unemployed,Rural,2472.796921221058,Salary,0.14532860911744488,431.5069726884103,880.9530476171506,365.13986715246773,198.23620125580533,296.4525893080379,151.7945371460248,85.75281086114101,High,Yes,No,Medium,23.576131044476412
35,Female,Freelancer,Urban,2966.0694292932058,Salary,0.38496152391288957,252.20283851731594,837.6677897865674,357.6239106342093,280.1296727479761,253.16982924145753,219.41230832291495,87.06893768796395,Medium,Yes,No,Low,30.482872798074034
44,Male,Business,Rural,1417.3260865944262,Salary,0.10249876886030374,1894.1107598784183,409.9271157396972,145.98802554920084,84.65558758065666,166.62390534194003,113.43898384029595,58.37417989287827,Medium,No,No,High,0.0
61,Female,Unemployed,Suburban,4725.296327769919,Salary,0.2092591486527126,10204.622368837227,1489.7206803487963,438.15990554228557,378.9341762057742,470.32692446556763,264.6987659059655,285.3372199134652,Medium,Yes,Yes,Low,25.07453085687895
54,Male,Student,Rural,1461.6704793966912,Freelance,0.21859691244727392,45176.78409958278,374.82805625382065,139.4295554551169,105.92966009889142,159.08999407892702,97.11653159395397,81.31846450369862,Medium,No,No,Low,17.155167031579683
22,Male,Freelancer,Suburban,1305.3999120397825,Salary,0.19466450067804825,482.5737393646024,476.810661355277,105.89938885726748,67.65871849196172,69.53460776397866,85.05046139368437,85.0150179527156,Low,Yes,No,High,20.42297823807072
27,Male,Freelancer,Urban,2245.6223856015654,Salary,0.41483557557329587,15147.651445609186,587.9335689386975,249.15139506079296,182.72858647172504,197.57060004866233,205.5419002281227,165.43694577163026,Medium,No,No,Low,31.4904417654945
18,Female,Unemployed,Suburban,1287.363041190487,Freelance,0.36910531332380375,9523.641183231752,464.1623577594327,189.5011172804072,101.46102159298505,79.63667426502677,76.23261355108693,29.656414932955588,Medium,No,No,High,9.610534482888712
51,Male,Business,Urban,5329.273841958106,Salary,0.03623973654079074,1663.4567741162257,1546.5251090710806,716.3143640280429,278.4147183238872,552.0193593937665,331.661684134861,186.32237955646258,Medium,Yes,No,Low,17.10533082657559
43,Female,Business,Suburban,2174.7051370465915,Salary,0.2487124085066259,19598.058685106458,693.7082569860008,219.75092280959578,131.3353917085644,256.28133310184063,152.8869883975147,145.33447550102235,Medium,Yes,No,Medium,25.027576856452814
26,Female,Unemployed,Urban,487.5614096804382,Multiple,0.19886499867039087,4753.041471696344,151.90431074683625,66.26648930111314,31.43614549938005,23.99579826195726,37.33078152081764,36.75433797168362,Medium,No,No,Medium,5.72853537208354
63,Female,Employee,Urban,2697.21289858633,Business,0.2834291982193688,2374.472663484555,776.7682563242587,391.69871474182844,161.13322379111364,259.66577158980317,81.09833931569898,205.46195900457315,Low,No,No,Low,17.492257942085676
46,Female,Student,Rural,3218.764899676431,Freelance,0.22128960275818457,502.47812021541915,928.1531288144728,409.0684024782587,265.58355866291714,312.3832666251804,243.41838528214652,100.07627042043617,Medium,No,Yes,Medium,27.00497247917457
32,Female,Student,Rural,1976.8973027254092,Business,0.11873926231808439,3301.3417133657877,775.6504448609192,228.97679029948532,151.3889385846912,121.59486629804603,80.37148797386423,51.62808331400438,Medium,Yes,No,High,0.0
45,Male,Employee,Rural,1238.9920772277549,Salary,0.09625055930185303,3106.9836996461027,366.5195633845215,110.90313839648779,84.6981694474265,53.1338899824017,121.81105065252711,94.0268267522982,High,No,Yes,Medium,10.014830716363676
52,Male,Employee,Suburban,2317.736847222474,Salary,0.1598093403795241,27967.655373132824,643.0881426329311,198.34411174545812,166.01967544360454,136.08753842273052,127.60274764450988,55.59204018972636,Low,Yes,No,High,3.5692325115638823
23,Female,Employee,Suburban,1918.2090943856278,Salary,0.18794616785396315,1157.64039857352,551.6267588747131,182.85263840795125,188.5794311930022,86.49459060253929,122.24166969270618,114.56513201316035,Medium,No,Yes,Medium,22.53493656078111
34,Female,Employee,Suburban,1498.4912387662878,Salary,0.2193907721447002,1228.9389443531945,530.8858308082046,189.45829990735345,83.30948501416776,164.10977111231068,52.1175671397988,65.82511790847116,Medium,No,Yes,Medium,13.953812990374498
57,Male,Unemployed,Urban,1433.8056255738738,Salary,0.14294437562344203,1788.85732541158,424.8820495486455,130.2353668061648,85.11065620344712,149.76198901218308,130.54974754918806,52.6431423325115,Low,Yes,No,High,5.636387204857832
43,Male,Employee,Rural,2638.901139542376,Salary,0.3705973794045675,42455.04049752818,727.6528711192718,309.600219738679,202.93840721148507,260.87452337513264,124.8986693439532,96.06727032730974,Low,Yes,Yes,Low,38.73745975478639
47,Male,Business,Rural,3833.413353129632,Salary,0.2535254518275628,943.4100612878563,1196.6871707239973,423.82969535157855,379.0622738783925,376.6627132529007,197.2489295923773,159.22347054143074,High,No,No,Medium,8.899281946427774
42,Male,Unemployed,Suburban,3074.11372442622,Business,0.28739572792667406,11027.052773720354,822.7312211166869,381.18448146584234,267.30341875346807,202.82087359182586,225.80445369357827,128.36059273236077,Medium,No,Yes,High,16.833770350329424
21,Male,Employee,Rural,1028.6484866363903,Salary,0.1861269576938886,627.7934076833594,318.67517490809666,86.04189302904656,93.62780720347233,114.82653724472709,31.406720177869172,70.8958381394695,Medium,Yes,Yes,Medium,33.677027360870234
28,Female,Employee,Suburban,3320.0628826154666,Multiple,0.09624733425293497,4590.07543684805,1259.4097671590926,493.40908189713946,287.6467176823506,341.7236265373944,329.8648775834959,172.31595407404905,Medium,Yes,No,Low,5.102036463245916
42,Female,Business,Urban,3591.1831880010354,Salary,0.28833408069575495,3288.5892047267607,1098.6751767054664,460.7291924020186,193.60339688577076,400.56014199266104,235.29254653250212,274.69327707554584,Medium,No,No,Medium,11.138208825977415
31,Female,Freelancer,Rural,4899.303716968415,Freelance,0.10065355879032538,1480.696935115642,1602.663642894911,639.4658411123692,316.85530892860515,367.1059116123588,433.16922506595256,285.9601661565015,High,No,No,Low,6.934810099211678
21,Female,Employee,Urban,1517.8590814909446,Business,0.0,6111.008099947921,559.135463471349,123.15321685312712,116.8721560198035,84.29382913323066,141.9160068419204,67.54250498172689,Medium,No,No,Low,7.59935294568602
59,Female,Student,Suburban,2372.497982981082,Business,0.2565623021409492,1338.8526140214312,776.7469202939695,202.9967640269528,125.9631720123928,209.6629957846465,71.24596917077423,123.24945929027255,Medium,Yes,Yes,Medium,34.73667185640857
64,Male,Employee,Urban,3241.404897525383,Salary,0.12443868432981317,592.7855241082142,833.3921965766223,415.3795173427046,226.68905589828495,296.2675676937458,194.40058800278607,247.52980650389333,High,Yes,Yes,Low,26.151926566354607
57,Male,Student,Suburban,1874.736042067077,Salary,0.16657384983532775,2182.8308604831336,529.1076999187916,164.36746373986182,113.43163483110249,175.41879417527122,173.0043219555126,131.35436850740473,Medium,No,No,Low,2.192537521476459
59,Female,Employee,Suburban,3216.19713035773,Salary,0.2693989062218003,1191.1710110610375,1235.4685172515055,458.87145278283583,265.6430217268925,208.64574424483465,252.39850376556302,242.70481816806276,Low,No,Yes,Medium,25.66789775922713
32,Female,Employee,Suburban,2411.458033951901,Freelance,0.106962098352872,3863.1498191928945,893.0298942068309,297.82017721020287,132.44448590203032,184.25180848561573,197.1272689145811,150.62898031255386,Low,No,No,Medium,6.58865053201387
63,Male,Freelancer,Suburban,1598.422671511439,Salary,0.03977930951637615,2239.245720938892,581.986128896714,135.82634336501852,142.77859280192888,64.00540440598438,109.65753721155993,92.63945263643942,High,Yes,No,Medium,17.848427886376868
30,Female,Unemployed,Urban,1667.9971606261229,Salary,0.32194236421819045,14243.052058724266,553.9759775804844,205.08664299422088,131.00542942541534,140.1324038976876,164.01613064574147,57.93517081366936,Low,Yes,No,Medium,29.501096186747738
63,Male,Freelancer,Suburban,4558.024924724485,Salary,0.19416914405351343,2166.3865252131554,1381.0320943406562,620.7642970096924,312.90846536094546,327.24788137961923,169.67626130654716,187.72128716162592,Low,Yes,Yes,Medium,26.932756164228188
64,Male,Unemployed,Rural,1482.95302918618,Salary,0.3257344542773284,3927.430219844801,525.199122033938,201.77591952646029,84.5283245480887,69.86693788849021,134.82157241953502,34.81688301623837,Medium,No,Yes,Low,35.3760965791772
54,Male,Business,Urban,1361.0338284343381,Salary,0.2626132901246116,932.4484482943897,475.684736727901,147.1010992061807,113.75514581943294,101.19112503312505,105.40109388820096,74.23443798554396,Low,Yes,No,High,12.987641574997275
64,Male,Freelancer,Urban,2899.198018447471,Business,0.26556469602840005,1945.6934910469388,1004.3234438958528,325.30539829736045,266.5571456439845,177.8198490890663,198.13609488984798,169.23586574482846,High,No,No,Medium,12.6731299304151
48,Female,Employee,Urban,2403.5776835644797,Business,0.21634350114854897,1197.9523805060574,782.4875660042688,316.1406742040935,222.09870563200846,213.70140071161012,184.6611498938903,156.34052609506878,Low,No,No,High,6.196250464424016
33,Female,Employee,Rural,1266.723990001386,Salary,0.21626066697880136,9747.661061851952,365.96724938057065,178.8489688753319,71.52043208052523,130.05249656566463,107.52848209126317,90.3966033086617,Low,No,Yes,High,11.655553419853085
42,Male,Business,Suburban,1882.3756711576386,Freelance,0.31345107672105116,1397.4836192307941,593.5407571636221,255.15684303939813,186.37982472173604,125.84199732786844,80.8800905017179,70.99634058278113,Medium,No,Yes,Medium,25.347060362467204
49,Female,Unemployed,Rural,1622.3147410202735,Salary,0.28144719784873923,1555.57299551957,530.2010915405411,197.4803837833165,107.13794286694886,170.40015558309838,73.72922263762246,49.68692155334485,Medium,No,No,Low,12.559174521242477
22,Female,Employee,Suburban,1770.7637450448142,Freelance,0.14109770606544414,4019.1815068256274,500.0653247646469,231.51625544438525,109.87654333291917,80.83976236270408,83.48570807970405,47.88280228659948,Medium,No,No,Medium,2.470243259963368
50,Female,Student,Urban,8625.56026804128,Salary,0.24930008307672707,1460.146274194873,2454.0440027696786,1083.9262107086906,591.1456086935337,752.3000297170811,468.0546017625742,453.4211704469352,Medium,No,No,High,4.393989663564799
64,Female,Business,Suburban,2097.9376036946237,Freelance,0.13806565773062618,12205.63014771719,773.6701268300022,252.59332387645756,149.63448436042808,144.0023958552268,146.05483845937576,75.6185497275828,Low,No,No,Medium,4.021633992124574
29,Male,Employee,Urban,1570.8537304629056,Salary,0.16873939511328157,21114.99777387049,468.06100480057125,226.79735350831504,124.52165837437546,100.31877900673969,147.29936741551413,49.97083177623846,Medium,Yes,Yes,High,14.459258238321084
57,Female,Student,Urban,6706.910859868049,Salary,0.25683828776407824,1215.0750041387178,2656.2816935965625,840.7311204289695,519.7126575279191,338.9515300905443,320.5303267193229,358.1130951892522,Medium,No,Yes,Low,23.70914886456318
61,Male,Business,Urban,3805.213576079397,Salary,0.13655620318470219,6943.9780469021825,1200.3911865818334,406.1693831485527,222.20938059925066,197.12286333162632,261.56468968763534,213.38946334296304,Medium,No,No,Medium,5.706005721517409
63,Female,Employee,Urban,3506.6371500172513,Salary,0.21476129205258573,1280.493565355997,1196.8592887501031,519.7000114077887,224.28827669102424,249.82526997832656,344.9483964672542,99.64986649888347,Low,No,Yes,Medium,26.17430930237048
63,Male,Freelancer,Urban,1609.1362974963224,Salary,0.23801025112238022,2086.8812234773436,523.9206040952879,235.7046384905168,140.14782309637468,169.69709157007244,124.54280179608958,82.77017498307217,Low,Yes,No,High,20.71260505218034
46,Female,Unemployed,Urban,4428.169972107374,Multiple,0.16606656793794422,5944.2114991533535,1434.5875115907795,596.1991639521124,268.82767754651275,352.618435683341,265.7840262014149,113.52345432451143,Medium,No,Yes,Medium,13.855933423276706
64,Female,Employee,Urban,3670.6986622529794,Salary,0.2719683817395888,3428.3548042065186,1407.7162692805466,302.07113979083255,310.76078109083,299.18454174171785,129.21858276690926,246.9445513309309,High,Yes,No,Medium,22.40382407744737
56,Male,Employee,Urban,2626.8607759297042,Salary,0.15605342853651188,3520.4464511236647,693.3675943433592,344.1216271337277,230.7903489036087,247.2499034111767,138.32737725933455,145.03759773239372,Medium,Yes,Yes,Medium,26.350452354255424
28,Male,Employee,Suburban,1034.6809926869225,Freelance,0.2942630548986707,8940.126482426467,312.32905104316717,84.94171028572411,90.70727691273498,58.149700836388185,54.32467774788594,57.74920097928896,Medium,No,Yes,Low,22.995036960738872
44,Female,Employee,Urban,2416.4142338376632,Salary,0.21306959439123688,8878.27782878491,707.7718301818559,205.7646266599267,210.29144177145972,155.21710673886898,186.46969599251983,152.25952482320832,Low,Yes,No,High,9.65088486378824
54,Female,Business,Urban,5796.243748034916,Salary,0.2172845869904674,3137.271482246028,1732.5010844015685,606.7278644017556,365.0237234605259,616.3219044511128,243.3161429829942,190.83264645584168,Low,No,Yes,Medium,21.360144686869962
33,Male,Employee,Urban,2724.911991479489,Salary,0.11012451215120131,1580.575453579836,1054.2364839610816,278.3051024056397,193.67428896990694,94.43027595242074,175.83883691939812,85.09572942610242,High,No,No,Medium,4.816050789700505
51,Female,Employee,Suburban,2021.8470149563693,Freelance,0.17653761942732288,2983.7086120627005,526.6575989101581,241.54047786507724,148.50085880302902,154.09227064563413,117.20597196502116,78.3751739958375,Low,No,No,Medium,1.5619783855223748
52,Male,Student,Suburban,2177.148622813349,Freelance,0.21948564152511088,1087.0717375370818,636.8334086842814,211.33826148862877,212.01395563613127,170.20053682041893,86.69564495335962,119.25227402441615,Low,Yes,No,High,5.812553259261955
28,Male,Employee,Rural,2253.801999290166,Multiple,0.3024420807164978,6542.307426142042,812.8383430960064,211.72959757911732,149.77741623653222,179.59025956238912,207.78460621366568,156.59934288060967,Medium,Yes,No,Low,27.09848446040426
48,Male,Employee,Rural,1636.3000305606522,Salary,0.16783156628701534,2469.4488557855143,467.6753175429169,207.25528636121206,158.57134260515267,161.22125584413348,120.24508786120812,129.92328689943,High,Yes,Yes,Low,25.521748667020244
56,Male,Freelancer,Urban,2390.7862968546638,Salary,0.3020708948324093,986.7826778718866,896.4659927946338,265.46411912268206,223.9547628985431,168.83186178416787,184.44085514422505,165.6743456348707,Low,No,Yes,Low,22.132836143454874
45,Female,Employee,Urban,5020.91398467062,Business,0.12443784148931228,11395.309608452262,1503.701911101067,420.28870439757077,443.10481019460303,531.905538692457,289.5478241264237,248.82217672204536,Low,No,Yes,Medium,17.596426211615313
18,Female,Student,Urban,4744.43409006154,Freelance,0.2334162967401705,2939.644697687753,1266.6639800413463,526.478021003393,400.281219355387,287.11997660273875,420.54308651756804,258.84619782841344,Medium,No,No,Low,14.547151356680084
18,Male,Employee,Rural,1673.7669850209702,Multiple,0.1493224021675132,1410.8895013466424,548.7984809561843,222.79458547471825,125.1931237762434,101.35914950607939,158.7289854581721,61.91683823782818,Medium,No,Yes,Medium,30.63155520127357
38,Female,Unemployed,Suburban,4619.070125473177,Salary,0.35441691911469875,9348.492271755118,1509.0512357581258,391.0771917941842,258.3141651128101,539.3001730569955,146.57590196100966,154.18043303046397,Medium,Yes,No,Low,25.654829681349717
62,Male,Employee,Urban,3570.8918315200012,Salary,0.33636751097732576,10482.865632443609,913.6830002377127,514.5887974634521,265.37824542503097,211.39366451698234,219.56918370050184,101.88380763732994,Medium,No,Yes,Medium,34.0745819962345
32,Female,Freelancer,Urban,3349.844710954826,Salary,0.22857067558437266,451.7015730672649,1198.1949240343677,379.7133203147461,171.51033737747724,158.41328730781686,257.9284814377909,171.11571633291078,High,No,No,Medium,16.948466142526534
51,Male,Employee,Urban,3028.9034666807584,Salary,0.14649278961827733,9021.556864638105,821.624982436489,350.87626313018745,225.51072361193846,241.2840638411966,268.3080932468883,92.65752270536551,High,No,No,Medium,0.0
31,Female,Freelancer,Urban,1532.7393075234431,Salary,0.048302586311929546,3490.3342313469684,432.2552133713362,154.74678543848802,125.02865840798219,177.33430068026757,130.5344433783622,35.59557187387174,Medium,No,Yes,Medium,19.518555648484515
36,Female,Employee,Rural,1992.6305067615597,Salary,0.23782909146493292,7874.695283768181,666.280274092365,249.65633631254087,139.7201844618364,199.5259136399847,196.55038018354787,61.37802853618253,Medium,No,Yes,Medium,21.18455912703022
59,Male,Unemployed,Suburban,3701.373335643559,Salary,0.22075374915352647,2785.1284229247044,1419.9101041650708,301.66771518702575,208.32536377137507,256.33929016412634,307.49813309886787,159.6768008868862,Medium,No,No,Low,3.6888648096288126
54,Female,Freelancer,Suburban,1334.8374832924326,Business,0.285815981215132,4355.679892175352,337.8392488200867,175.79571734486558,113.20240724248701,100.81369627655087,51.735536201531005,44.818450124079455,Medium,Yes,No,Low,28.31753715441896
24,Male,Business,Urban,1450.4257997436655,Salary,0.053363755108202154,2198.998575785826,541.6063830327403,126.10191005591787,133.59016594555914,173.77411365056636,59.69423909036184,48.19012659879297,Low,Yes,Yes,High,23.893794399233457
