App_ID,App_Name,Developer,Primary_Genre,Genres,User_Rating,Rating_Count,Price_USD,Type,Size_Bytes,Content_Rating,Last_Updated,Current_Version,Min_iOS_Version,In_App_Purchases,Supported_Devices
900116687,Browser,Pro Tracker Ltd.,Entertainment,"Entertainment, Utilities",3.8,691632,1.99,Paid,97295568,17+,2024-09-27,2.21,15.0,No,iPhone only
835003189,Player,Microsoft Corporation,Health & Fitness,Health & Fitness,4.1,691613,0.0,Free,61886846,12+,2024-03-03,20.6,17.0,Yes,iPhone only
543019358,Lite Pay,Pro Cam Ltd.,Games,"Games, Role Playing",4.0,691372,0.0,Free,1107995904,4+,2024-09-29,6.18.19,15.0,Yes,iPhone only
698407593,Drive Now,Meta Studio Ltd.,Games,"Games, Board",4.6,691198,0.0,Free,1585789151,4+,2026-01-04,13.42,18.0,Yes,"iPhone, iPad, iPod touch"
1365000989,Wallet,Pro Maker Ltd.,Games,"Games, Simulation",3.9,690659,0.0,Free,2456164503,4+,2024-04-17,14.28,16.0,No,"iPhone, iPad, iPod touch"
370162062,Fit,"Snap, Inc.",Utilities,Utilities,4.2,690500,0.0,Free,103686959,12+,2022-03-24,7.18.11,16.0,No,"iPhone, iPad, iPod touch"
1473155085,Browser,Quick Health Ltd.,Reference,Reference,4.4,690473,1.99,Paid,153241501,17+,2026-06-01,15.48,16.0,No,"iPhone, iPad, iPod touch"
1922223196,Cam Hub,Lite Health Ltd.,Games,"Games, Strategy",4.7,690205,0.0,Free,2391347338,4+,2025-11-13,16.32,17.0,No,"Mac, iPhone, iPad"
1969552216,Hyper VPN AI,Meta Craft Ltd.,Productivity,Productivity,4.0,690013,0.0,Free,154642565,9+,2026-03-30,8.24,17.0,Yes,iPhone only
443685078,Quick Connect,Next Editor Ltd.,Utilities,Utilities,3.9,689816,0.0,Free,149467748,9+,2024-12-20,5.46.40,17.0,Yes,"iPhone, iPad, iPod touch"
1023343836,Scanner 2023,Easy VPN Ltd.,Education,Education,4.7,689786,0.0,Free,187939504,4+,2025-01-14,12.8,17.0,Yes,"iPhone, iPad, iPod touch"
813617762,Drive App,Easy Cam Ltd.,Games,"Games, Role Playing",4.9,689725,0.0,Free,1490767840,4+,2025-02-01,18.50,16.0,Yes,"Mac, iPhone, iPad"
1345241268,Hyper Health,Neo Editor Ltd.,Weather,Weather,4.3,689636,0.0,Free,57357908,4+,2022-11-12,13.44,15.0,Yes,iPhone only
1800859553,Player,Smart Pay Ltd.,Navigation,Navigation,4.9,689480,0.0,Free,55736968,4+,2025-04-02,11.3,17.0,No,"iPhone, iPad, iPod touch"
973156139,Super Learn Space,i Tracker Ltd.,Photo & Video,"Photo & Video, Utilities",3.6,689251,0.0,Free,296020637,4+,2022-09-13,19.32,18.0,No,"iPhone, iPad, iPod touch"
1552996156,Tracker,Neo Pay Ltd.,Weather,"Weather, Utilities",4.8,688211,0.0,Free,113908480,4+,2023-02-28,10.20.41,14.0,Yes,iPhone only
863208959,Strike Max,Hyper Dash Ltd.,Productivity,Productivity,5.0,688208,0.0,Free,131647333,4+,2025-09-16,7.46,16.0,Yes,iPhone only
789568413,My Tracker Now,Easy Scanner Ltd.,Health & Fitness,Health & Fitness,3.7,687907,0.0,Free,21894972,12+,2025-04-18,5.47,17.0,Yes,"iPhone, iPad, iPod touch"
1539224250,Planner Premium,Tencent Technology,Entertainment,Entertainment,3.7,687857,0.0,Free,126027080,4+,2025-08-26,9.41,15.0,Yes,"iPhone, iPad, iPod touch"
565859773,Tracker,Daily Planner Ltd.,Magazines & Newspapers,Magazines & Newspapers,4.6,687689,0.0,Free,36258484,4+,2025-10-19,4.15.26,15.0,No,"Mac, iPhone, iPad"
582132492,Ultra Cam,Zen Connect Ltd.,Games,"Games, Adventure",4.5,687163,0.0,Free,822597899,9+,2020-11-25,17.15,12.0,Yes,"iPhone, iPad, iPod touch"
1358356036,Health Space,Next Planner Ltd.,Photo & Video,Photo & Video,4.4,686985,0.0,Free,400371188,4+,2024-10-19,1.0,16.0,Yes,"Mac, iPhone, iPad"
321601155,Pay 3D,Quick Learn Ltd.,Games,"Games, Casual",4.2,686869,0.0,Free,361871484,4+,2023-09-04,18.3,16.0,No,iPhone only
1883737933,Connect Online,Zen Cam Ltd.,Social Networking,Social Networking,4.8,686798,0.99,Paid,116385806,17+,2024-12-07,19.24,17.0,No,"iPhone, iPad, iPod touch"
306818669,Craft,Easy Dash Ltd.,Health & Fitness,Health & Fitness,4.7,686489,2.99,Paid,60859051,4+,2026-05-28,15.46,16.0,No,iPhone only
861720578,Wallet,Easy Dash Ltd.,Games,"Games, Puzzle",5.0,686319,0.0,Free,1403523648,9+,2025-08-24,20.32.13,16.0,Yes,"iPhone, iPad, iPod touch"
932880332,Pro Drive,Pro Dash Ltd.,Social Networking,Social Networking,2.8,686265,0.0,Free,112358280,17+,2024-09-23,18.44.57,15.0,Yes,"iPhone, iPad, iPod touch"
821042469,Hyper VPN_8202,Super Health Ltd.,Utilities,Utilities,4.7,685806,0.0,Free,20040983,17+,2025-10-31,2.7,16.0,Yes,iPhone only
1197289318,Cam,Pro Fit Ltd.,Health & Fitness,Health & Fitness,4.1,685543,0.99,Paid,154203436,4+,2025-04-03,16.13.16,17.0,No,"iPhone, iPad, iPod touch"
1628219771,Craft,Ultra Fit Ltd.,Utilities,Utilities,4.1,685071,0.0,Free,99068776,17+,2024-11-02,4.35,15.0,Yes,"iPhone, iPad, iPod touch"
1696762935,Pay Go,Next VPN Ltd.,Utilities,Utilities,4.3,684760,0.0,Free,17455474,4+,2025-09-27,14.32.97,17.0,Yes,"iPhone, iPad, iPod touch"
1707127976,Epic Health,Smart Drive Ltd.,Games,"Games, Strategy",5.0,684560,0.0,Free,736638765,4+,2024-08-28,11.10.94,15.0,Yes,"Mac, iPhone, iPad"
1280480012,Meta Studio,Roblox Corporation,Magazines & Newspapers,Magazines & Newspapers,4.0,684343,0.0,Free,77561411,4+,2025-07-19,16.2,18.0,Yes,iPhone only
401257072,Player App,Ultra Tracker Ltd.,Graphics & Design,Graphics & Design,4.7,683675,0.0,Free,40259231,4+,2024-11-25,16.48.32,16.0,Yes,"iPhone, iPad, iPod touch"
1747110704,Craft,Quick Connect Ltd.,Education,Education,5.0,683655,0.0,Free,190706817,4+,2024-10-28,7.2,17.0,Yes,"iPhone, iPad, iPod touch"
489248113,Cam App,i Chat Ltd.,Games,"Games, Action",5.0,683143,0.0,Free,1518885935,4+,2024-04-23,8.50.76,16.0,Yes,"iPhone, iPad, iPod touch"
1788610821,Pay,Epic Tracker Ltd.,Entertainment,Entertainment,4.5,682352,0.0,Free,58410742,4+,2025-02-11,16.14.45,17.0,Yes,"iPhone, iPad, iPod touch"
342914981,Pay,Lite Drive Ltd.,News,News,3.7,682262,0.0,Free,60799853,4+,2023-06-08,18.17,17.0,Yes,"iPhone, iPad, iPod touch"
457007367,Wallet App,i Craft Ltd.,Stickers,Stickers,4.8,681979,1.99,Paid,67004082,9+,2022-09-03,5.43.36,16.0,No,"iPhone, iPad, iPod touch"
702713227,Pay,Next Scanner Ltd.,Utilities,Utilities,3.7,681517,0.0,Free,41691792,4+,2025-01-20,20.13,17.0,No,"iPhone, iPad, iPod touch"
1435259774,Strike Space,Lite Fit Ltd.,Magazines & Newspapers,Magazines & Newspapers,4.9,681041,0.0,Free,57510036,12+,2023-09-21,11.4.17,15.0,Yes,iPhone only
1078498301,Pay,Crypto Connect Ltd.,Games,"Games, Adventure",5.0,680780,0.0,Free,2994897716,4+,2025-05-23,4.21,17.0,Yes,"iPhone, iPad, iPod touch"
1478223420,Wallet,Crypto Chat Ltd.,Photo & Video,Photo & Video,4.3,680596,0.0,Free,180711446,4+,2022-01-23,19.37.89,17.0,Yes,iPhone only
845773486,Connect Premium,Quick Browser Ltd.,Weather,Weather,3.6,680577,0.0,Free,195288311,4+,2025-02-16,1.30,15.0,Yes,"iPhone, iPad, iPod touch"
1632700816,Health 3D,Next Craft Ltd.,Sports,"Sports, Utilities",4.0,680334,0.0,Free,105368269,4+,2023-04-17,10.26.85,17.0,Yes,"iPhone, iPad, iPod touch"
1535538667,Strike,Smart Cam Ltd.,Games,"Games, Simulation",5.0,680331,0.0,Free,2837714374,4+,2023-10-10,1.2,16.0,Yes,iPhone only
999658243,Tracker,Ultra Studio Ltd.,Games,"Games, Adventure",4.4,680104,0.0,Free,2207566556,4+,2024-10-02,15.43,17.0,No,"iPhone, iPad, iPod touch"
1383254755,Planner Pro 2025,i Scanner Ltd.,Health & Fitness,Health & Fitness,3.9,679932,0.0,Free,126104383,4+,2025-06-19,15.41.34,18.0,Yes,"Mac, iPhone, iPad"
1256184336,Health App,Daily Browser Ltd.,Social Networking,Social Networking,4.4,679902,0.99,Paid,141512426,17+,2025-11-24,7.47,16.0,No,iPhone only
1912601028,Dash Space,"Snap, Inc.",Productivity,Productivity,4.1,679729,0.0,Free,195216217,17+,2025-06-24,10.29.42,17.0,Yes,iPhone only
1731674034,Maker,Google LLC,Games,"Games, Board",4.4,679518,0.0,Free,3089024484,4+,2021-12-13,1.41,17.0,Yes,"iPhone, iPad, iPod touch"
1203750459,Pay,Super Scanner Ltd.,Utilities,Utilities,4.4,678693,0.0,Free,208502684,17+,2024-10-26,12.47.24,17.0,Yes,"iPhone, iPad, iPod touch"
564648181,Meta Chat Pro,Smart Dash Ltd.,Utilities,Utilities,4.4,678653,0.0,Free,56006309,4+,2026-04-08,13.33.98,12.0,Yes,iPhone only
667828965,Daily VPN Hub,Pro Dash Ltd.,News,News,3.9,678541,0.0,Free,19448756,17+,2024-03-25,2.27.2,17.0,Yes,"iPhone, iPad, iPod touch"
1731306083,Crypto Editor,Zen Connect Ltd.,Games,"Games, Card",5.0,678242,0.0,Free,3109990052,4+,2025-12-09,20.6,17.0,Yes,"iPhone, iPad, iPod touch"
809577570,Editor,Crypto Craft Ltd.,Photo & Video,Photo & Video,4.3,677916,0.0,Free,426446070,4+,2024-08-06,8.36,16.0,Yes,"iPhone, iPad, iPod touch"
1979318386,Cam Premium,Zen Strike Ltd.,Shopping,Shopping,3.8,677785,0.0,Free,185805688,4+,2025-08-16,7.50.49,15.0,Yes,"iPhone, iPad, iPod touch"
1157310628,Daily Craft 2025,Zen VPN Ltd.,Lifestyle,"Lifestyle, Utilities",4.4,677564,0.0,Free,191567811,9+,2026-04-03,9.14,16.0,Yes,"iPhone, iPad, iPod touch"
1170282248,Cam Max 2024,Meta Studio Ltd.,Magazines & Newspapers,Magazines & Newspapers,3.4,677342,0.0,Free,43035074,4+,2025-08-07,10.31.37,16.0,Yes,"Mac, iPhone, iPad"
1387448576,Strike Go,Zen Editor Ltd.,Utilities,Utilities,4.0,676748,0.0,Free,27324097,4+,2024-11-26,3.19.10,16.0,No,"iPhone, iPad, iPod touch"
1283782067,Wallet,Quick Editor Ltd.,Entertainment,Entertainment,4.0,676011,0.0,Free,327047028,17+,2026-01-14,20.32,16.0,Yes,"Mac, iPhone, iPad"
612258045,Drive,i Browser Ltd.,Productivity,Productivity,3.8,675867,0.0,Free,133942670,4+,2023-09-01,15.13,17.0,Yes,"iPhone, iPad, iPod touch"
1515633883,Hyper Planner Space 2023,Pro Learn Ltd.,Magazines & Newspapers,Magazines & Newspapers,4.1,675814,0.0,Free,134348950,4+,2024-08-02,20.31,18.0,Yes,"iPhone, iPad, iPod touch"
1978365351,Health,Lite Maker Ltd.,Music,Music,4.2,675781,0.0,Free,121510375,4+,2023-01-16,3.4.43,15.0,No,"iPhone, iPad, iPod touch"
994334970,My Tracker Now,Easy Tracker Ltd.,Games,"Games, Strategy",4.7,675747,0.0,Free,2065094302,17+,2025-11-10,10.18,17.0,No,"iPhone, iPad, iPod touch"
313684685,Connect,Meta Editor Ltd.,Navigation,Navigation,4.1,675693,0.0,Free,48512408,4+,2025-08-29,5.26.13,16.0,Yes,"iPhone, iPad, iPod touch"
491156170,My Learn,Neo Health Ltd.,Entertainment,"Entertainment, Utilities",4.5,675596,0.0,Free,254608242,4+,2025-02-01,13.31,16.0,Yes,"iPhone, iPad, iPod touch"
756207567,Connect 3D,Epic Chat Ltd.,Social Networking,"Social Networking, Utilities",3.9,675438,0.0,Free,62523327,12+,2023-11-27,18.4,17.0,No,"iPhone, iPad, iPod touch"
412190302,Tracker 3D,Neo Tracker Ltd.,Entertainment,Entertainment,4.1,674739,0.0,Free,331176280,9+,2023-10-14,7.33.21,15.0,Yes,"iPhone, iPad, iPod touch"
1573708002,Scanner Space,Lite Strike Ltd.,Entertainment,Entertainment,3.5,674148,0.0,Free,360088120,4+,2023-06-13,7.35,17.0,No,"iPhone, iPad, iPod touch"
1173062163,Wallet 3D,My Health Ltd.,Books,Books,3.8,673802,0.0,Free,176808120,4+,2024-11-11,12.46.71,16.0,Yes,"iPhone, iPad, iPod touch"
610846913,Browser,Next Planner Ltd.,Health & Fitness,Health & Fitness,5.0,673747,0.0,Free,63526799,4+,2024-10-21,6.48,17.0,Yes,iPhone only
1541209095,Scanner Now,Epic Cam Ltd.,Photo & Video,Photo & Video,4.1,673633,49.99,Paid,505212996,4+,2024-02-07,5.41,15.0,No,"iPhone, iPad, iPod touch"
935474488,Studio 2024,i Studio Ltd.,Education,"Education, Utilities",4.2,673009,0.0,Free,33422109,12+,2023-12-31,18.29,17.0,Yes,"iPhone, iPad, iPod touch"
377120671,Health App,Crypto Wallet Ltd.,Social Networking,"Social Networking, Utilities",3.6,672625,0.0,Free,61915624,17+,2025-09-26,12.38.97,18.0,Yes,"iPhone, iPad, iPod touch"
1388135441,Pay,Epic Scanner Ltd.,Navigation,Navigation,4.0,672372,0.0,Free,113249254,9+,2026-03-18,9.33,17.0,Yes,"Mac, iPhone, iPad"
1560324265,Neo Planner App,Meta Cam Ltd.,Education,"Education, Utilities",4.1,672356,0.0,Free,161744475,17+,2024-09-09,6.25,17.0,Yes,"iPhone, iPad, iPod touch"
702856794,Strike,Hyper VPN Ltd.,Food & Drink,Food & Drink,4.3,671939,0.0,Free,54387825,4+,2025-07-08,5.20.69,18.0,Yes,"iPhone, iPad, iPod touch"
950157034,Meta Scanner,Epic Player Ltd.,Utilities,Utilities,4.6,671145,0.0,Free,177614921,12+,2026-01-12,1.32,17.0,Yes,iPhone only
1180526862,Pay_3252,"Netflix, Inc.",Travel,Travel,3.8,670787,0.0,Free,93715660,17+,2022-08-22,4.5,18.0,Yes,"iPhone, iPad, iPod touch"
1693603255,Super Maker,Ultra Browser Ltd.,Photo & Video,Photo & Video,4.9,670541,0.0,Free,206198236,4+,2024-11-20,6.24,14.0,Yes,"iPhone, iPad, iPod touch"
971849349,My Fit Now,Next Connect Ltd.,Navigation,Navigation,3.0,670217,0.0,Free,31486406,4+,2024-09-15,14.50,15.0,Yes,"iPhone, iPad, iPod touch"
1579199936,Learn 3D,Next Strike Ltd.,Utilities,Utilities,4.2,669407,0.0,Free,188693698,4+,2022-08-03,15.40.91,17.0,Yes,iPhone only
1802897182,Editor,Epic Maker Ltd.,Utilities,Utilities,3.7,669192,0.0,Free,172528259,12+,2023-12-13,7.12,16.0,Yes,"iPhone, iPad, iPod touch"
956724251,Chat,Epic Learn Ltd.,Utilities,Utilities,3.5,668921,0.0,Free,150586324,4+,2026-01-15,3.41,16.0,No,iPhone only
802550467,Learn,Hyper Fit Ltd.,Health & Fitness,Health & Fitness,3.0,668730,0.0,Free,43036851,4+,2025-03-13,2.38,17.0,No,iPhone only
535817521,Chat 2026,Ultra Editor Ltd.,Stickers,Stickers,3.7,668385,0.0,Free,22829116,12+,2025-03-11,10.49,16.0,Yes,"iPhone, iPad, iPod touch"
1976036927,My Wallet App,My Studio Ltd.,Utilities,Utilities,5.0,668357,0.0,Free,202227039,4+,2025-12-11,17.44,18.0,Yes,iPhone only
1829623707,Strike Space 2026,Daily Connect Ltd.,Productivity,"Productivity, Utilities",4.5,668118,0.0,Free,45944433,17+,2024-10-29,20.47,17.0,No,"iPhone, iPad, iPod touch"
1825157854,Connect,Ultra Pay Ltd.,Magazines & Newspapers,Magazines & Newspapers,4.0,667727,0.0,Free,179801989,4+,2025-05-18,20.9,17.0,Yes,"iPhone, iPad, iPod touch"
898757067,Tracker,Pro Tracker Ltd.,Photo & Video,"Photo & Video, Utilities",4.5,667082,0.99,Paid,466239198,4+,2023-04-09,20.42,17.0,No,"iPhone, iPad, iPod touch"
1330949884,Next VPN Space,Ultra Connect Ltd.,Entertainment,"Entertainment, Utilities",4.2,666369,0.0,Free,349537198,9+,2025-02-09,2.11,17.0,Yes,"iPhone, iPad, iPod touch"
1817556826,Fit,Next Connect Ltd.,Developer Tools,Developer Tools,4.7,666209,0.0,Free,107326409,4+,2023-12-07,1.46,17.0,Yes,"iPhone, iPad, iPod touch"
943465722,Player,Lite Cam Ltd.,Games,"Games, Adventure",4.3,666140,0.0,Free,1188312778,4+,2023-05-13,8.50,15.0,Yes,"Mac, iPhone, iPad"
1088541883,Cam_449,Zen Strike Ltd.,Entertainment,Entertainment,4.5,664817,0.0,Free,363233886,17+,2024-10-02,8.0,16.0,Yes,"iPhone, iPad, iPod touch"
1270302661,Quick Strike Hub 2025,Super Fit Ltd.,Social Networking,Social Networking,4.6,664712,0.0,Free,42619816,12+,2023-03-02,1.40.88,16.0,Yes,"iPhone, iPad, iPod touch"
626655643,Drive,Neo Pay Ltd.,Games,"Games, Puzzle",4.1,663992,0.0,Free,285780978,9+,2024-09-25,5.9,16.0,Yes,"iPhone, iPad, iPod touch"
1609949322,Strike,Smart Maker Ltd.,Photo & Video,Photo & Video,5.0,663700,0.0,Free,365529991,4+,2026-06-04,9.49.17,17.0,No,"iPhone, iPad, iPod touch"
1243951046,Daily Strike 3D,Pro Wallet Ltd.,Developer Tools,Developer Tools,3.9,663564,0.0,Free,31768341,4+,2025-12-25,6.26,16.0,No,"iPhone, iPad, iPod touch"
977480816,My Learn,Crypto Maker Ltd.,Games,"Games, Board",4.8,663094,0.0,Free,2735868811,9+,2025-08-13,8.37.70,17.0,Yes,"iPhone, iPad, iPod touch"
458143967,Connect,Daily Drive Ltd.,Utilities,Utilities,4.4,663036,0.0,Free,112884762,4+,2022-10-16,17.29,17.0,Yes,"iPhone, iPad, iPod touch"
683645287,Studio Pro,Easy Pay Ltd.,Magazines & Newspapers,Magazines & Newspapers,4.5,662698,0.0,Free,85038897,4+,2025-02-18,15.10,16.0,Yes,"iPhone, iPad, iPod touch"
804106925,Cam 2023,Hyper Maker Ltd.,Games,"Games, Action",4.8,662055,2.99,Paid,926140264,4+,2025-12-05,16.12.29,17.0,No,iPad only
369847513,Browser Online,i Player Ltd.,Social Networking,Social Networking,4.4,661706,0.0,Free,166547014,12+,2025-03-22,11.3.1,17.0,No,iPhone only
1588730219,Drive,Lite Drive Ltd.,Utilities,"Utilities, Utilities",3.3,661561,0.0,Free,135091153,4+,2023-11-20,6.19,15.0,Yes,"iPhone, iPad, iPod touch"
461001319,Drive App 2026,Epic Pay Ltd.,Photo & Video,Photo & Video,4.6,661203,0.99,Paid,405590262,4+,2024-02-20,8.48,16.0,No,iPhone only
1274044040,Fit,Pro VPN Ltd.,Entertainment,Entertainment,4.1,660935,0.0,Free,415597364,12+,2024-06-27,17.8,17.0,Yes,iPhone only
1814961092,Easy Pay App,i Maker Ltd.,Games,"Games, Simulation",4.3,660353,0.0,Free,1219123542,4+,2025-07-22,7.42,16.0,Yes,iPad only
787703090,Hyper Scanner,Ultra Cam Ltd.,Games,"Games, Simulation",4.3,660186,0.0,Free,436516185,12+,2025-11-01,1.39,16.0,Yes,"iPhone, iPad, iPod touch"
1753699280,Craft Now 2024,Easy Browser Ltd.,Games,"Games, Puzzle",4.4,660020,0.0,Free,506577985,17+,2025-06-18,4.20.14,17.0,Yes,iPhone only
1977097929,Lite Chat Hub,Quick VPN Ltd.,Games,"Games, Role Playing",4.3,659919,1.99,Paid,1277141358,4+,2025-05-21,8.10,16.0,No,"iPhone, iPad, iPod touch"
1018310006,Meta Strike,Crypto Wallet Ltd.,Games,"Games, Action",4.6,659735,0.0,Free,2939384353,12+,2023-09-28,7.23.38,18.0,Yes,iPhone only
913557751,Learn Space,Pro Browser Ltd.,Social Networking,"Social Networking, Utilities",3.9,659578,0.0,Free,202733384,17+,2024-08-10,13.38,16.0,Yes,"iPhone, iPad, iPod touch"
1102401932,Hyper Scanner,Super Studio Ltd.,Entertainment,Entertainment,3.8,659275,0.0,Free,130348075,12+,2024-07-23,9.0,13.0,Yes,"iPhone, iPad, iPod touch"
1302785605,Meta Cam,Next Wallet Ltd.,Games,"Games, Adventure",4.3,659256,0.0,Free,346775751,4+,2020-10-09,1.45,17.0,Yes,iPhone only
1570812090,Health,Meta Craft Ltd.,Games,"Games, Card",4.8,658937,0.0,Free,1309094002,4+,2024-08-15,8.47.42,16.0,Yes,"iPhone, iPad, iPod touch"
546597989,Pro Craft,Meta Player Ltd.,Navigation,Navigation,3.8,658526,0.0,Free,134481908,4+,2023-11-24,17.50,16.0,Yes,"iPhone, iPad, iPod touch"
376457392,Chat,Daily Studio Ltd.,Reference,"Reference, Utilities",3.9,658368,0.0,Free,47983674,12+,2021-07-23,1.32,16.0,No,"iPhone, iPad, iPod touch"
1912732451,Planner Online,Lite Chat Ltd.,Social Networking,Social Networking,4.4,658238,0.0,Free,50627345,17+,2024-08-14,6.3,17.0,Yes,"iPhone, iPad, iPod touch"
363387280,Player,Crypto Craft Ltd.,Photo & Video,Photo & Video,4.8,657951,0.0,Free,276715435,4+,2023-08-02,20.27,15.0,Yes,"iPhone, iPad, iPod touch"
738578397,Dash,Lite Craft Ltd.,Social Networking,Social Networking,4.5,657581,0.0,Free,136355565,12+,2025-11-23,19.27.67,17.0,Yes,"iPhone, iPad, iPod touch"
776898579,Neo Pay,NetEase Games,Photo & Video,Photo & Video,4.5,657342,0.0,Free,172630464,4+,2024-05-26,5.23,15.0,Yes,"iPhone, iPad, iPod touch"
1503415552,Dash,Apple,Sports,Sports,3.8,656868,0.0,Free,27374890,4+,2025-02-24,15.47,16.0,Yes,"Mac, iPhone, iPad"
579651394,Player 2024,Epic Maker Ltd.,Games,"Games, Board",4.3,656778,2.99,Paid,2143040525,9+,2025-06-11,18.4.75,13.0,No,"iPhone, iPad, iPod touch"
1087769282,Cam,Smart Tracker Ltd.,Social Networking,"Social Networking, Utilities",4.1,656746,0.0,Free,164758714,17+,2024-07-14,5.25,17.0,Yes,iPhone only
1490238510,Zen Planner App,Meta Studio Ltd.,Photo & Video,Photo & Video,4.6,656444,0.0,Free,328375028,4+,2024-08-30,15.44,17.0,Yes,iPhone only
1274429437,Drive,Lite Editor Ltd.,Business,Business,3.6,656333,0.0,Free,199625571,4+,2025-05-03,8.32,16.0,Yes,"Mac, iPhone, iPad"
799288949,My Dash,Smart Editor Ltd.,Productivity,Productivity,3.6,656124,0.0,Free,68631638,12+,2024-11-14,10.41,14.0,Yes,"iPhone, iPad, iPod touch"
1038273739,Epic Planner,Pro Tracker Ltd.,Productivity,Productivity,4.3,656001,0.0,Free,140192649,17+,2025-03-14,16.26,17.0,Yes,iPhone only
1616224369,Smart Strike,Daily Learn Ltd.,Lifestyle,Lifestyle,3.9,655677,0.0,Free,69239956,4+,2025-04-02,12.43.15,17.0,Yes,"Mac, iPhone, iPad"
704014115,Maker_9917,Pro Health Ltd.,Utilities,"Utilities, Utilities",3.8,655650,0.0,Free,52710668,4+,2025-11-15,11.39,18.0,Yes,"Mac, iPhone, iPad"
1144979746,My Scanner Hub,Daily Learn Ltd.,Education,Education,3.7,655063,0.0,Free,116979721,4+,2026-05-29,12.45.88,17.0,Yes,iPhone only
1680945557,Planner,Zen Craft Ltd.,Photo & Video,Photo & Video,4.3,654977,0.0,Free,497791954,4+,2024-01-23,13.17,17.0,No,"iPhone, iPad, iPod touch"
597314975,Next Health Go,Lite Fit Ltd.,Social Networking,Social Networking,4.1,654547,0.0,Free,38882427,17+,2023-12-24,15.23,16.0,Yes,"iPhone, iPad, iPod touch"
1037285085,Planner Plus,Daily Fit Ltd.,Games,"Games, Adventure",3.9,654296,0.0,Free,1765564965,4+,2023-03-24,17.40,17.0,Yes,"iPhone, iPad, iPod touch"
545722732,Pay,Easy Maker Ltd.,Photo & Video,"Photo & Video, Utilities",5.0,654044,0.0,Free,502869774,4+,2023-07-11,3.22,17.0,Yes,"iPhone, iPad, iPod touch"
1500469685,Crypto Learn,Lite Connect Ltd.,Productivity,Productivity,4.4,653944,0.0,Free,91382570,4+,2024-09-07,5.44,17.0,Yes,iPhone only
517369645,Fit,Crypto Studio Ltd.,Games,"Games, Casual",4.7,653759,0.0,Free,571140393,9+,2024-07-08,15.11,18.0,Yes,"iPhone, iPad, iPod touch"
1743169319,Editor AI,Easy Learn Ltd.,Entertainment,"Entertainment, Utilities",3.2,653695,0.0,Free,515129608,4+,2024-03-10,11.24.17,15.0,Yes,"iPhone, iPad, iPod touch"
1348994135,Meta Planner,Crypto Planner Ltd.,Navigation,Navigation,3.5,653474,0.0,Free,123863003,17+,2022-11-07,12.44,17.0,Yes,"iPhone, iPad, iPod touch"
1416713043,Ultra Connect,Super Tracker Ltd.,Productivity,Productivity,4.0,653335,0.0,Free,119827759,4+,2025-12-22,9.22.39,15.0,Yes,"iPhone, iPad, iPod touch"
795524210,Browser Premium,Quick Scanner Ltd.,Social Networking,Social Networking,3.8,653076,1.99,Paid,85320630,17+,2025-10-04,15.11,17.0,No,iPad only
561772349,Connect,King,Photo & Video,"Photo & Video, Utilities",3.8,652310,0.0,Free,249614434,12+,2025-03-23,2.31.17,17.0,Yes,"iPhone, iPad, iPod touch"
610143648,Editor,i Drive Ltd.,Education,Education,3.2,652145,0.0,Free,192738943,4+,2024-04-24,11.13,17.0,Yes,"iPhone, iPad, iPod touch"
1994791874,Maker,Easy Planner Ltd.,Games,"Games, Action",5.0,652093,0.0,Free,2403419449,4+,2025-07-11,11.12,14.0,Yes,"iPhone, iPad, iPod touch"
1312347936,VPN,Neo Cam Ltd.,Games,"Games, Action",4.3,651800,0.0,Free,1031374448,9+,2024-05-25,7.11.84,16.0,Yes,"iPhone, iPad, iPod touch"
1957477513,Chat Pro 2023,Daily VPN Ltd.,Entertainment,Entertainment,3.8,651729,0.0,Free,376932761,12+,2026-02-25,6.1.76,15.0,Yes,"iPhone, iPad, iPod touch"
1334262129,Wallet,Epic Drive Ltd.,Games,"Games, Casual",4.6,651724,0.0,Free,778454128,12+,2025-11-30,2.12,15.0,Yes,"iPhone, iPad, iPod touch"
535548184,Super Health,Neo Player Ltd.,Health & Fitness,"Health & Fitness, Utilities",4.4,651697,0.0,Free,188228083,4+,2022-06-03,7.25.10,16.0,Yes,iPhone only
472359985,Planner,Epic Pay Ltd.,Productivity,Productivity,5.0,651633,0.0,Free,48225138,4+,2025-02-21,9.23,17.0,Yes,"iPhone, iPad, iPod touch"
1653186707,Pay Pro,Daily Dash Ltd.,Developer Tools,Developer Tools,4.3,651418,0.0,Free,64174104,9+,2025-06-07,4.13.99,16.0,Yes,"iPhone, iPad, iPod touch"
383290465,My Planner Premium,i Maker Ltd.,Productivity,"Productivity, Utilities",5.0,651413,0.0,Free,186489106,4+,2026-01-24,8.8.22,15.0,Yes,iPhone only
1699939166,Planner 3D 2025,i Cam Ltd.,Health & Fitness,"Health & Fitness, Utilities",4.8,651011,0.0,Free,63458023,4+,2023-10-16,14.17.91,15.0,Yes,"iPhone, iPad, iPod touch"
297590390,Ultra Pay 2024,Tencent Technology,Utilities,Utilities,4.2,650084,0.0,Free,56464852,4+,2025-04-01,18.18,16.0,Yes,"iPhone, iPad, iPod touch"
515783894,My VPN,Daily Planner Ltd.,Entertainment,Entertainment,3.9,649746,0.0,Free,333130725,4+,2025-08-21,12.24,16.0,Yes,"iPhone, iPad, iPod touch"
